Año;Mes;Dia; Hora
2020;09;01;10-51-35
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-0.28313382540681675;0.2772583495016323;2.57228391645764;1.043207699075555;1.172241234976864;0.8057835751421167;-0.604957677280336;-0.3991518034830741;-2.4637370445386235;-2.244874579757755;0.47823994273609527;0.0127743038981738;-1.1900351094245776;-0.032145983265349454;0.2754966746617118;-0.14221579611372803;
1.559875884112751;2.7696147867588548;3.5316918968027684;3.571790555269411;1.5043431305910435;2.389935595561691;0.8281033715082893;1.5098214277178579;-0.01965860870618097;0.7064415335000347;2.5578079989734044;2.075898950585975;0.29724204172655555;2.3713415654545598;1.535865378000175;2.621630274898654;
2.9349095928698516;4.350902185616954;3.557731365249117;4.977933403219456;1.4069330846983898;3.358991036058663;1.8963952935297896;2.9819346265531297;2.312034820131221;3.4638023978150287;3.871735324793807;3.5340066176750433;1.7499699858989262;4.113685433051455;2.4624660891114205;4.76315244794439;
3.3861916963376943;4.5657652529193085;2.6902018211370793;4.8313927760069495;0.8317649329247917;3.3923296802472427;2.2705717603249043;3.586631340761447;3.8314180366618533;5.168066440371206;4.038331095631953;3.9273554027703965;2.7332676964620104;4.702935220500315;2.6902154975729116;5.574383626636292;
2.782765431986028;3.413455972626672;1.2352566601472676;3.2298197301709624;-0.08557617265927076;2.47550496013164;1.8859967446257175;3.1838273716539516;4.126979616456515;5.301568778111136;3.060921003803102;3.1453268785882704;2.950685147040216;4.003198256731288;2.080017874897658;4.762678940440677;
1.3648611376219686;1.337888908858247;-0.3452409128191305;0.7564715622325104;-1.0648925440989103;0.9010268980815366;0.9454389283186285;1.9550344790434484;3.198373271156915;3.8638874445213047;1.319723345823957;1.4620211078347776;2.3349460902068415;2.2718409688594052;0.7830021790465853;2.56479044536742;
-0.35625362161576146;-0.9395164389563876;-1.5919805742460487;-1.7379130111590402;-1.7830331736834237;-0.8409390260105669;-0.1787002974158306;0.3177348733773586;1.4322183665883708;1.3674220720617414;-0.5763074870076079;-0.564949744461372;1.0614735018124464;0.06651398939539122;-0.8053645774246434;-0.3290451217506627;
-1.7994475469209996;-2.6802280244328838;-2.2018562701721773;-3.445107705931356;-1.9961725078817727;-2.2365828470509586;-1.095570960603965;-1.2359782063106624;-0.554169723631727;-1.3488605744952427;-2.020960737465083;-2.294674788779375;-0.5139181048456531;-1.947867810086745;-2.1833616316949795;-3.014833865954735;
-2.528497061598724;-3.3822749978113555;-2.124372030917196;-3.881121698537031;-1.6320448438967812;-2.918730349042339;-1.53530035381789;-2.307731026215238;-2.1369017554043124;-3.4193374948353514;-2.6330112069459037;-3.2255014774229895;-1.9652394740386228;-3.2217453370624556;-2.918919747697262;-4.68722326729848;
-2.3932621309154274;-2.9332807227349376;-1.5642837282900333;-3.034593008548243;-0.814381245246556;-2.7712766718161763;-1.4245060111613443;-2.703876223166536;-2.8909179018858557;-4.250854365223118;-2.3782172971783693;-3.15434564867207;-2.914387055829863;-3.4893892047348;-2.795338760048151;-4.90578958496083;
-1.550815951866176;-1.614863605644814;-0.8847427265541543;-1.3360884902203165;0.1874833466325867;-1.9386485500567623;-0.881506285881468;-2.455465498373467;-2.7045380812737196;-3.7079078710209283;-1.54262085321652;-2.216481359321934;-3.1230144488011935;-2.82465323596807;-1.874855584070568;-3.719810788898415;
-0.37502342733974925;0.0283764852583277;-0.4426300494400097;0.5258147074464048;1.058211100929217;-0.7513319442358268;-0.15045078209017348;-1.7561496794889444;-1.7750300912306434;-2.123033723521967;-0.5767576226139647;-0.8027510895773462;-2.5430400780043483;-1.5762002863692879;-0.46601239008969086;-1.61820082588469;
0.6981523261230573;1.3970758727486245;-0.4213846827190064;1.8663801305607401;1.5447919227102456;0.39713412935796155;0.49329948445067534;-0.8595065573052609;-0.5040462406197547;-0.14291524095146524;0.11217316955865209;0.6013570419648469;-1.3245013328863122;-0.2199614351700847;0.9849838980181242;0.6635447267813522;
1.3287406788086322;2.0479297819061926;-0.7389845592181303;2.2517793465327047;1.537999729434751;1.180896492387606;0.838956599271807;0.017050338136569032;0.6600057987054858;1.523978390260353;0.32786208730640404;1.5890616113730438;0.22065456281979134;0.8139385140474649;2.0423926653999693;2.406545763079535;
1.380218167699204;1.838096171248492;-1.082640296475654;1.646678791774881;1.1031574474762027;1.4423043822669488;0.8118552073382201;0.7484903300296066;1.3769741885380342;2.363855377834871;0.14642375361143345;1.957522359120098;1.6993846542428663;1.2843657783155584;2.4244109537669742;3.1523292785211092;
0.9446731336086904;0.9557437877290185;-1.062026635631841;0.4100667380088432;0.4493062451603485;1.231002153750996;0.4943494734431324;1.3038004929080134;1.5165857500984707;2.225069261700672;-0.14650850817347988;1.7465055941613215;2.7467469102575786;1.2077354221434764;2.0935582445637744;2.841724551288009;
0.2837996151684674;-0.17296774792763636;-0.4117756672862867;-0.8591593494398128;-0.15569774544970416;0.7662809213700428;0.08237459502040045;1.7004819907899198;1.174547319787981;1.3374840501894603;-0.21134740639640648;1.1837507954290514;3.127091176834134;0.8262743741620067;1.256129975394895;1.7967807278679842;
-0.28876063951019837;-1.0639579827910401;0.8533810263447132;-1.5688932966172409;-0.4941336064571642;0.3345138592617958;-0.20763789869186847;1.9427862267444216;0.6026423830243036;0.18301694520361123;0.16748491352266925;0.5649345055235173;2.789957829088513;0.4831099239490806;0.26627784150238504;0.5550220454177204;
-0.5389303506153555;-1.3708939907529438;2.407061205211538;-1.3791903466641284;-0.4876842858211322;0.16005781716539402;-0.2419071016056557;1.9823791341149561;0.08534161278543295;-0.7230912670772511;0.9611445008012582;0.12108494053381352;1.8632038461990368;0.45117212891117286;-0.5267186497501269;-0.3722342538888912;
-0.4058822773787373;-1.0179181909256694;3.7214193240552067;-0.3493073087760763;-0.22821653299660333;0.3012552993376132;-0.036053819032366374;1.7251548016148694;-0.18476570845617096;-1.0457235277951886;1.8869125788025916;-0.07126700556896814;0.5925783264101041;0.789306917799633;-0.9212135006304959;-0.7135802633489179;
-0.018465429066476302;-0.21578753158706288;4.270716118812905;1.0781314273031763;0.06663788855962594;0.6192345267789409;0.24898164177470294;1.0838337326496208;-0.1804168960704567;-0.7490198473126027;2.514408524711133;-0.10201319744255322;-0.7415821700511154;1.2958070789453293;-0.9313508335584142;-0.5308176263866902;
0.3723085620371594;0.6423383170566079;3.7399679511411046;2.255278954177826;0.15762976362372372;0.840761240053076;0.38596407269521094;0.05274178516373196;-0.031483830849204475;-0.07700799326023067;2.4452858194720575;-0.1593269994342914;-1.8945452231373174;1.593258294436041;-0.7496875202874707;-0.15240367374596064;
0.5136202027570321;1.156606743778548;2.1532138077094656;2.597401164175776;-0.09685419115203531;0.6918695316215986;0.20057415351290797;-1.234881982842122;0.05729533986467672;0.5830161098266468;1.4948964328961127;-0.41440188729114147;-2.692310840582623;1.316631277284975;-0.6249422068611026;0.017272742559577225;
0.2717897933240939;1.0919805145150363;-0.1265302852230934;1.8314100418365127;-0.6599712283701916;0.04287771529487183;-0.3254678970415853;-2.501960177320293;-0.07903265788454883;0.8835206799624754;-0.19858276093734495;-0.9134890049548134;-3.0322586793821116;0.31798898888477867;-0.7173528237830649;-0.28168624102340933;
-0.29614406546109046;0.4770640129535595;-2.5196437383822445;0.126600952651573;-1.3108997656152646;-1.0007769980098444;-1.0161003176862036;-3.3861529725507906;-0.4711314993528396;0.6668024520883103;-2.1848454476285966;-1.5274293096599063;-2.8666927918223872;-1.2144608259550786;-1.0027241290670958;-1.019086033885992;
-0.9516353740214075;-0.408531562927107;-4.420592652559668;-1.943589798375543;-1.7209291351014078;-2.1058302313616393;-1.5514359265720794;-3.5486739219605594;-0.9824343571022495;0.025194015022976135;-3.833489295124837;-1.983773176155253;-2.190984142396927;-2.7877907056731503;-1.2714390069611805;-1.8698617643471593;
-1.3665958888440988;-1.1539224217154895;-5.381278535706348;-3.5990804862928174;-1.58630281230459;-2.821416165168593;-1.5964861187902593;-2.8001542552697765;-1.356063306405296;-0.7485998260060212;-4.545026426175115;-1.973366580296318;-1.0505623186728812;-3.7827458832210885;-1.2262786568368853;-2.353023679271426;
-1.2645834051204194;-1.3934057978579821;-5.222511737837017;-4.141941522875466;-0.7685806048007553;-2.753342542935373;-0.9587008909017398;-1.1955963554797293;-1.3270052489511925;-1.2944952539559151;-3.968582336058434;-1.2920830383743984;0.4342498151517613;-3.7062338166925692;-0.6382084657208016;-2.054757231775735;
-0.5530340024575346;-0.9642552917852307;-4.044759759303617;-3.2323019696638218;0.6147112340043706;-1.7355136459452476;0.2965453863861385;0.943780458254496;-0.7519804423455112;-1.3384593514560084;-2.1461556029880886;0.04011858375685917;2.043281281749816;-2.408424325287201;0.510955026800866;-0.8376203593564908;
0.6095789052687045;0.01739150516113286;-2.152811813414896;-1.047943661742377;2.1904512082728838;0.06788381103941044;1.8284969010977687;3.094382084172377;0.3018010577238963;-0.8038642867780494;0.47325642375333565;1.7361440733981839;3.4581831928905817;-0.17310633549678878;1.9676480907038347;1.0565383231181842;
1.842368685477021;1.1885956879580277;0.06074203549175117;1.7380970980398054;3.4293580933322376;2.1717460773296056;3.1137895361794308;4.660915108238944;1.5490744465237094;0.15298239132072133;3.1571984826658843;3.300379566153504;4.310456699293482;2.3524187945260504;3.260079711672679;3.0549091228334646;
2.662408456028187;2.0668013269176355;2.2221826512149283;4.1664111859584025;3.817728368658049;3.898861961469649;3.6179679194598813;5.139701916231067;2.5660260248712072;1.1892444368086699;5.108462766286741;4.176537269702676;4.274310279962242;4.360736266303288;3.8514596188932377;4.437785021712504;
2.6610577107730196;2.230940803900541;4.034661414897839;5.3267174779575255;3.0498372383143826;4.6000695619719885;2.991977712751266;4.276827262180046;2.93248734933007;1.8919777032523064;5.708282591670896;3.9398158108254693;3.1814870087771228;5.153196345645489;3.342588799391018;4.596362682319545;
1.6779756402897492;1.4969348568871021;5.274986313135704;4.70854722519376;1.176929697601183;3.9011006919460516;1.23304045554472;2.1792711691775493;2.3933376681549343;1.933526979490883;4.711555713436603;2.470680791170711;1.1229068588232058;4.389120582373352;1.6560386594808398;3.27800337208943;
-0.09555484694491234;0.019407850300111384;5.755751827454484;2.429761461413932;-1.3499608577210522;1.8826652891076203;-1.2530653660865134;-0.6666600047327811;0.9833633558720742;1.2124461000513942;2.3376075703837462;0.046244864212416026;-1.5051751175559294;2.2312199489180267;-0.8689716176543363;0.729237538623968;
-2.13946375806925;-1.7341748877211767;5.309141337965922;-0.7684740029577002;-3.7820137915067846;-0.8943856794487819;-3.7347809266459993;-3.5011823330893206;-0.9418749245936122;-0.08160366945646458;-0.7745229346849141;-2.69784402384156;-4.051125406280293;-0.6754034272981966;-3.527134436597495;-2.3325848204723116;
-3.7631287316106516;-3.1406318588308784;3.835811778900479;-3.7786614793914532;-5.305247046330427;-3.5508027556839203;-5.376394719381558;-5.507523636528821;-2.7994912278538946;-1.51545394848406;-3.7420992552278376;-4.942282864071851;-5.768060167829546;-3.402427539674485;-5.452853866136771;-4.933440393832536;
-4.346314778126887;-3.6496620333574974;1.4072153975620574;-5.537023104543403;-5.327952624073708;-5.187615276807815;-5.527122765952975;-6.07107970869445;-3.9720254856984374;-2.560317266084315;-5.699331400469371;-5.947316152865353;-6.0484188660396105;-5.055250461228104;-5.92040686368791;-6.177133917523433;
-3.5720732457122124;-2.9916391097926436;-1.6426376425755915;-5.419926829677995;-3.7145762823340345;-5.2117773842449555;-3.972647156695249;-4.987976575654445;-4.0265796585559155;-2.785694007090359;-6.063134952794311;-5.3118543817436255;-4.653813607129116;-5.090721248340045;-4.625040977449109;-5.574042539927965;
-1.565087703049386;-1.2864984676509037;-4.707468273338348;-3.473703228431573;-0.8728824273021036;-3.566501041029789;-1.0548788385122432;-2.5453137641777013;-2.876945138445186;-2.02810542399286;-4.718709870986911;-3.1305002030979217;-1.8502999028618246;-3.5135499066980733;-1.8324541815713715;-3.23612350526593;
1.1176595598129824;0.982894361422022;-7.017109948975911;-0.3963597892077706;2.34777224758621;-0.775909846414756;2.39402532765857;0.5585720488043431;-0.8288856963136517;-0.4718681849214681;-2.0631283258844944;0.013678345818084914;1.6157693041252599;-0.8775037831732311;1.667315280584531;0.13731657951381493;
3.6499016038107657;3.122825728006794;-7.850014123730913;2.7196060506995323;4.923977540436542;2.223327406347492;5.299186425627757;3.4285608433225296;1.5104987887572132;1.3933752970212752;1.111677981366718;3.2230272402326214;4.716636381950342;1.9092341001610755;4.7970989909641935;3.4829764778694057;
5.205455005274233;4.455435601631964;-6.788334065300223;4.789338608308499;6.006933463857916;4.412197661580925;6.701057067328464;5.252657837053674;3.431433970555473;2.9327886428608876;3.864984481992839;5.568729603131389;6.469997867545239;3.906460533699118;6.549207264681106;5.733055383119012;
5.242594551840337;4.543216501750099;-3.920264131734044;5.132048447830975;5.229168994285628;5.061294973915117;6.100777289516143;5.556474627082748;4.358770622283063;3.593032473874348;5.405730832555609;6.386907931447083;6.287433012675569;4.47650380275633;6.3395112473782635;6.185385984286012;
3.7002780663673374;3.3338242747389044;0.10458153317654872;3.71013189738688;2.851263589158669;3.9996168203837255;3.65998998427244;4.344956872699876;4.041603997012049;3.1113254134005595;5.342229947925864;5.484264904822835;4.209926768684529;3.5055990423712498;4.226448631820221;4.74774663691227;
1.031269993067582;1.1748059243177122;4.216315779962214;1.1201691750302931;-0.3170783082924551;1.672355357974748;0.16535210092358366;2.080379878392005;2.626687319566427;1.6206568866880482;3.7944951582748248;3.1829892232253942;0.924660755454489;1.4276886671293636;0.9045319631111921;1.9622427828254967;
-1.9451659499169605;-1.3055051564920503;7.239236666763663;-1.6568312684188762;-3.203727148645024;-1.0367660496627564;-3.2445755488625387;-0.49243485630789385;0.5911690167339854;-0.39681376925276024;1.3300150695727577;0.19478321088386696;-2.463235897538384;-0.9558247599244287;-2.535965652955749;-1.20253829482683;
-4.318962618643649;-3.4036719319963247;8.279989863894325;-3.638898720616239;-4.864077669390781;-3.147091548539767;-5.4891006611485995;-2.604060137541625;-1.4352519322045671;-2.289082161821014;-1.2491753205493796;-2.623731262226648;-4.829212151755115;-2.785678421155323;-4.997431451144237;-3.7112452156088036;
-5.389587157737575;-4.555683540612345;7.042713571617802;-4.199532708637247;-4.819961155284757;-3.947809897316921;-5.926163996131823;-3.705122107625456;-2.8853089300203525;-3.468152075885644;-3.1834760747582855;-4.541885708173218;-5.442269927314818;-3.4584421687084768;-5.759204261632123;-4.828006399116726;
-4.88299786799105;-4.490693595061409;3.940692115139745;-3.261676547080043;-3.2136088625908084;-3.246757784331554;-4.555175668973567;-3.6160219219021252;-3.4247659020802463;-3.6045963681291995;-3.992447975985974;-5.158021186025903;-4.2224985072201235;-2.824209816958448;-4.707376765070936;-4.345744135897042;
-3.018316985917169;-3.287614789970343;-0.0441504684595353;-1.276149962227386;-0.72427998930787;-1.4144193880374138;-1.9768085376307418;-2.5433988508179333;-3.0266158011061073;-2.717410317197702;-3.593424502484276;-4.475877808745597;-1.7420836781330857;-1.2056948039474547;-2.3327485939253507;-2.605148914647391;
-0.41453645091369395;-1.3296965719700167;-3.697650204052636;0.9819337192374709;1.7079121741795964;0.7814121438097748;0.858356611078086;-0.9721418642885613;-1.9390386930844363;-1.139958237734397;-2.277171406634352;-2.8473548588057778;1.0192688246828265;0.7506239212432435;0.4823257268040233;-0.3214575170022018;
2.1224147393235375;0.8238400898632948;-5.976066264550704;2.7087509395732887;3.2366135836053074;2.4799230214653183;3.0083801940176307;0.5217132885890736;-0.5704527802166205;0.6144436163264072;-0.5671993343990795;-0.819248961403999;3.0575226689392565;2.324813296219772;2.7937488965495003;1.697503571440117;
3.8580740423796653;2.607013019698768;-6.331134377715083;3.35013462703703;3.4059010726525525;3.0525107139661065;3.8676120060176604;1.4696931857979005;0.6619063910292485;2.032969286221155;0.9760543474115676;1.0534570121830074;3.713167113992614;2.9797753490098486;3.9172664322185127;2.8337236221839373;
4.348378738304679;3.601350949784192;-4.85245745666918;2.768564935008652;2.2830802941715436;2.32630213085252;3.34234821813052;1.652812095498323;1.4622435477968252;2.762768559993229;1.9332101872821092;2.3626635347125595;2.8862583884661843;2.530981678735979;3.6300111895755958;2.8442360674198617;
3.553209265033204;3.6301840900993514;-2.1915819940535743;1.250976503982253;0.39258838345241953;0.627703005397962;1.8231585030386366;1.1425331834694006;1.7209033255449029;2.6953917400729237;2.1288441843845667;2.9258020693997753;1.0263942450995267;1.1765878540363115;2.192937293002369;1.893854721065446;
1.8210290549178647;2.77858102575699;0.693158872115889;-0.6263722096538209;-1.504644798474863;-1.3575188639913496;-0.009500944761963614;0.23924813091882524;1.5056052098774937;1.9593935955733808;1.6407422962766003;2.7799768459609844;-1.0780945834561166;-0.6040816440168622;0.20928563262577837;0.443837429928964;
-0.23714561823832214;1.3509389364735944;2.8750316450652313;-2.2096028271359556;-2.691590423110939;-2.8438571300394626;-1.4526271330687333;-0.6521640519539833;1.0049634264044847;0.8455933499894568;0.7366781919069553;2.1186028501446024;-2.6109173586609957;-2.225426671147071;-1.606832963519552;-0.9398598509500684;
-1.94365641486216;-0.2153997625160859;3.762372772613722;-2.9772207908692603;-2.7358989233806748;-3.2290476447168954;-2.021155161978793;-1.1566995766341803;0.456653120353948;-0.292640343346311;-0.22410879843625497;1.2104894850217338;-3.0153884476114183;-3.1722412712964805;-2.6624930028041893;-1.7790303536154026;
-2.7699550128927015;-1.4667351939506283;3.266806144025423;-2.6901168338232373;-1.6216333881054177;-2.3071360387432334;-1.590626365925626;-1.0372133703319557;0.0767783023532218;-1.1327599031716542;-0.8962376323223601;0.3276485927943582;-2.16642441046353;-3.1311327508252003;-2.652917289517702;-1.8195381256214267;
-2.512879635588459;-2.06386260530185;1.7854836218699273;-1.4522544386882477;0.2557486521508041;-0.3464755245774991;-0.4117549975979422;-0.26233299700418855;-0.005672157419913004;-1.4596917055241894;-1.0446249051602499;-0.3139878391289468;-0.3884806393476752;-2.0643818545146697;-1.6321177263490383;-1.0885952481078094;
-1.3685053306868902;-1.896615758633751;0.012482832031980307;0.3250758713015178;2.2214335467801685;1.989972842045798;0.9940712262908223;0.9704163778168955;0.20033567625543414;-1.2246514232095194;-0.6182739225452643;-0.6042423774311556;1.669808361144123;-0.2278316617491889;0.018288880708548394;0.12774902556966738;
