Año;Mes;Dia; Hora
2020;09;21;17-15-24
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
4.685964604514086;3.058700552263691;1.0116920364446946;1.946514918456017;0.24624950433771864;1.06551275070338;2.3278666132494292;0.8264696174688589;-3.797146748461297e-12;1.785195959887221;-4.155895603226257;-14.509922968653314;5.354086195576131;1.8836952161081315;-5.949318409156378;-1.9251320754894177;
3.0725557192768336;0.7687639706383482;2.47370640061201;2.3350759901250697;2.5352379487995713;3.656286964232428;0.8155192022429445;1.828846001215247;-1.7506645038944922e-12;2.02673757937131;-4.723759754367038;-14.751822512268085;3.2253135936204473;2.198972070489138;-5.30074693709024;-0.4483874873429605;
0.5590882625144054;-1.8727645302130365;3.0695760550706988;2.0082649502857457;3.890211658521326;5.357267721336112;-0.9829608243430494;2.1637254939384567;1.0001369452863392e-12;1.71627356417023;-4.395823885653974;-11.344887906668108;0.35147420976590915;2.0171810669615384;-3.435006010032523;1.1633874390855277;
-2.1860343249865033;-4.029829037676918;2.478091664178583;1.1014999555345106;3.8860187331821123;5.691788080221476;-2.5436393738165095;1.7613447005462137;3.3444701855803164e-12;0.9828978802237842;-3.239041812902732;-5.221110682304432;-2.4101450944258884;1.3672718711162783;-0.8543592294025479;2.43871402162475;
-4.395773755179988;-5.002005706269811;0.816577115999825;-0.04140627261658991;2.607509247283085;4.539108291778123;-3.3982469401494906;0.8078717702470442;4.390815484860782e-12;0.06700080774581707;-1.498917760350807;1.9329760429626024;-4.28493549548128;0.41078379575724333;1.7706253903947957;3.014843527513217;
-5.417453167884808;-4.441050942556842;-1.393186582969026;-0.9827833326533841;0.5808648308971733;2.1544418057049297;-3.2800943994093963;-0.3453506210164008;3.797146748461299e-12;-0.7638203167693692;0.4610804514576744;8.233031169382109;-4.821798793135945;-0.5901144964898706;3.7960313680132662;2.7436595273252697;
-4.912587128545098;-2.468372573449042;-3.397422006488685;-1.360447576331067;-1.4517784243861818;-0.8865016182390346;-2.213758230847568;-1.3148081893447334;1.7506645038944939e-12;-1.2997564102968906;2.2475672708917918;12.1610738908268;-4.012110932791341;-1.3453622840258492;4.774855348056635;1.7190464739001154;
-2.9777542859438504;0.3465182312140098;-4.460289241045203;-1.0477726149318713;-2.816817688768012;-3.8044619341499573;-0.5162068117069469;-1.8056050497208342;-1.0001369452863376e-12;-1.4455501711964411;3.528412518094278;12.94689564449337;-2.249110400938636;-1.6306094681494732;4.55306612909916;0.2324556754144982;
-0.13917096948512997;3.15075947387038;-4.114246120233982;-0.22751881584589606;-3.1378907874999813;-5.790301835943739;1.297478989256415;-1.6848917413245754;-3.3444701855803152e-12;-1.230206776538499;4.10280431190005;10.680193635183606;-0.15588277668991668;-1.3653949466953113;3.276691338404362;-1.3130705979477442;
2.783732627049591;5.0688864238393085;-2.3342378686591454;0.6629694979557297;-2.4324964315772535;-6.218911788674241;2.6722029523563426;-1.0014529963849568;-4.3908154848607816e-12;-0.7724714145858286;3.9317079277879365;6.173821576610388;1.6395336954067332;-0.6465928953954592;1.3253453297733708;-2.502392363159971;
4.91157164798706;5.478618569372253;0.4236695320786441;1.1044908168545207;-1.0605183039724633;-4.858595196160349;3.1854293895213024;0.0382019114662977;-3.797146748461297e-12;-0.22602529795907206;3.120787001632673;0.6697976946057205;2.6970394659008656;0.2722178920882796;-0.7975821545078309;-3.0066294057683733;
5.572445313480637;4.21556902127032;3.342651427761016;0.7285448459161814;0.4418951832055086;-2.001744714080263;2.6863717385627552;1.1268094078096036;-1.7506645038944922e-12;0.2696114935366065;1.8686141346659084;-4.501507765771166;2.8672845615937774;1.0498586796925693;-2.5856275606622026;-2.6675483896123806;
4.523761337344906;1.639366340045426;5.493864154650803;-0.48236420327713336;1.57191370670705;1.5570223764360875;1.3558504066610795;1.933885748803101;1.0001369452863392e-12;0.6193699678020137;0.40803435132439936;-8.220468000984173;2.2843316107526017;1.3619621518028513;-3.6352460648964025;-1.5484132599207174;
2.052770591358695;-1.4675217333005768;6.135225278404873;-2.1236384944470545;2.030119052664624;4.725016117599079;-0.3446993694647055;2.1867077450295374;3.3444701855803164e-12;0.7833537702120237;-1.0360232597137193;-9.786331718185746;1.2687185997228208;1.019232938587927;-3.72340844353208;0.06833126636304754;
-1.088307207455264;-4.144133604568779;4.961977328063634;-3.481223907184435;1.7913793752136684;6.455143369599646;-1.8286127329154493;1.7413558391549653;4.390815484860782e-12;0.7721245862033784;-2.266362538624943;-9.018529517285334;0.1904544244886066;0.062245583690532236;-2.851107960273455;1.7444069566214664;
-3.904995160817561;-5.561133025703695;2.224300744197298;-3.802356041691527;1.0631325859566192;6.118104191154393;-2.5919239252748443;0.6363118576350706;3.797146748461299e-12;0.6316606407939488;-3.1203191702943203;-6.252840202854554;-0.6538860605243435;-1.2139697281252013;-1.247563772813519;2.999434765435957;
-5.478667533352334;-5.29025368966909;-1.3294228830702277;-2.6232845750616733;0.16701464386009834;3.7609920509022214;-2.3944867425225187;-0.884362606183805;1.7506645038944939e-12;0.4239764658601849;-3.476310697055547;-2.2424612052854895;-1.112563331513229;-2.333939277448264;0.6719474686484399;3.447273038409774;
-5.278092196727348;-3.440968694501527;-4.669590633993456;-0.020279829441268493;-0.5961866864925989;0.13598693113977722;-1.3433104628254207;-2.4011502119943797;-1.0001369452863376e-12;0.2076955788640003;-3.267944064073587;2.0179635303904657;-1.1858786583315966;-2.802336786250617;2.397156896347753;2.915733903580864;
-3.354689238332251;-0.6205871743600944;-6.7990268553689255;3.3293831285120237;-1.0458365774150602;-3.5356463183660627;0.1512671560906751;-3.4173556928903928;-3.3444701855803152e-12;0.020336841468615828;-2.5067526739991584;5.516911843938937;-0.9803811701592666;-2.298914609151577;3.4503746001887254;1.509258997130273;
