Año;Mes;Dia; Hora
2020;09;17;16-48-58
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-3.02e-321;-1.695255822825957;-3.4005889927160826;-4.913250639894185;-12.296473120444087;-4.118403066586691;4.325671237403876;-3.2575619254584507;-2.9527656666680364e-12;-1.0434005722643729;-4.946392718002791;-3.4757278172741035;-3.8559555393148353;-2.341615493907818;-3.3444701855803213e-12;2.9578564784853834;
9.007e-321;0.7219243101369353;-0.03888810939752618;-3.0436677394866845;-13.416187808219036;-3.482787898698935;-0.6558658503928445;-1.1311437272643325;-8.926862193189912e-13;2.8744535774089712;-1.5393522728139946;-0.23030625955542083;-0.09002037042147393;-2.2688055997099186;-4.390815484860783e-12;-4.143141192631676;
1.761e-320;2.619767649799874;3.219739319237719;-0.6072321976374186;-10.767697241089087;-1.935445701558693;-4.701497919643413;1.002840049633583;2.0418707775144753e-12;6.247865281921772;2.0913497457334183;2.8538102282039137;4.080362998971447;-1.5739700624626136;-3.797146748461295e-12;-8.909017112701736;
1.948e-320;3.369782004087245;5.331727523034835;1.7126525716636365;-5.3180312589574354;0.02957201579838653;-6.836713820493614;2.470297965901133;3.9820332086887815e-12;7.703963892562599;4.8456818047704715;4.870703106504835;7.260855742923456;-0.8973284034165401;-1.7506645038944882e-12;-10.131553638639817;
1.3913e-320;2.857100327399836;5.685778962749536;3.372474546304556;1.1229191464150245;1.8860778259460618;-6.8555360236214025;2.96279614080781;3.5252392717973098e-12;6.570388521808576;5.994864867545322;5.3395431389399475;8.330246592560663;-0.6573047344820716;1.0001369452863437e-12;-7.968392577830626;
3.04e-321;1.454136869578973;4.296719226523605;4.078099414416548;6.58200742973443;3.1985424531550786;-5.256175040180164;2.56762017644239;6.982885242895369e-13;3.1478269676178634;5.370605866872603;4.303069311550239;6.876040795885876;-0.8498957883434954;3.344470185580319e-12;-3.766102386703122;
-9e-321;-0.2032942076032609;1.756249603693775;3.7910930939910847;9.619372918550258;3.680540921872802;-2.9150528538139664;1.6263969036304684;-2.91772249395907e-12;-1.4084666139869029;3.349553294214217;2.2343384741232772;3.3614393063658774;-1.1038588642992762;4.3908154848607816e-12;0.5733279253412009;
-1.7613e-320;-1.5155138472106982;-1.0230118643074877;2.668759821791834;9.764719970737282;3.210550289980594;-0.6750709298837174;0.5206873937490286;-5.358675785427077e-12;-5.54598793091864;0.6599937189861036;-0.1862461101344972;-1.0569650010901102;-0.954279877580692;3.797146748461294e-12;3.3993393998637176;
-1.9506e-320;-2.1532423261888534;-3.1561842539442666;0.9917421528364248;7.543950520164289;1.8429213707932623;0.9605594262597656;-0.4940430518661275;-5.274668818545392e-12;-7.91284604802793;-1.897678087661587;-2.3166521711368624;-4.974164125622504;-0.1691206700024106;1.7506645038944874e-12;3.9463367193571885;
-1.395e-320;-2.1331479891047143;-4.0891268760206;-0.8884554865954941;4.128326363107394;-0.17193795702594938;1.9126291171821412;-1.3306589469170955;-2.5917553020377097e-12;-7.845734545218252;-3.705436992858621;-3.7261552904109685;-7.2451313455969295;1.066345788180208;-1.0001369452863437e-12;2.540339320741599;
