3.4744571355473077;2.4902956902321987;3.9697992022356026;2.788253569696078;2.3244139064351357;-0.11492333207535133;2.633915460401213;1.686675606886625;6.0472720755295315;3.549453006911231;5.669876793555218;3.266344311767293;5.77079633265812;2.0190197117645132;3.442574735780391;3.9837671115416384;
-0.33956833738640624;-0.5920381286717231;0.24159008554864414;-0.04789350265643266;-1.6030042387077061;-2.895399340067871;-1.128945571329429;-1.5054111107221082;3.3121181055396507;2.4157082785687916;1.186988005646688;-0.25326204086647586;3.407458913637058;-0.0761628916660837;-1.0796739488007998;-0.7341030760287839;
-3.6863752821047457;-3.296979216108226;-3.6060671173533083;-2.6367264320189907;-4.792044128192352;-4.522507236055372;-4.273554564625428;-3.8881150373543854;0.09277040105095202;1.0186655553396498;-3.3692320399852758;-3.3568745705074754;0.5187153241491895;-1.7117534741277223;-4.9884613232129915;-5.0137028537412;
-5.660814197489083;-4.931431638500156;-6.22783307824417;-4.32469329964816;-6.400025406989614;-4.723743716082517;-6.023999822318156;-4.898461236733542;-2.728692844866238;-0.2320148564652001;-6.71095655689664;-5.204011707277456;-2.005299647330661;-2.520810049239377;-7.220884680418905;-7.706696056802888;
-5.905938773702248;-5.188070789266249;-6.679225403303643;-4.77007343052011;-6.124173382848962;-3.690501621517339;-6.094014195036428;-4.468478360154517;-4.5315084996056525;-1.1041932790307145;-8.004129645984769;-5.429501083022143;-3.53217650137192;-2.4920891143198522;-7.291486305431842;-8.189384951649068;
-4.631652211725733;-4.170560992796881;-4.754239749315034;-4.000357591310321;-4.240298591368377;-1.9323157390304113;-4.6917741244018565;-2.9683016569533933;-5.071290197060302;-1.563686448779459;-7.067505027246046;-4.191265600304587;-3.841884141506999;-1.89970176720362;-5.378178316229257;-6.493277596940622;
-2.440977932836959;-2.293866729218124;-1.0723246768789965;-2.3569110161213054;-1.4591648724116353;-0.054443509189455286;-2.3771948078981158;-1.0130539133284253;-4.457873510570623;-1.7102530317862117;-4.3603649575520596;-2.044811743411541;-3.1254663839160046;-1.1344717697119635;-2.2034852158261584;-3.2387228905693837;
-0.0588138795140174;-0.11354926812672961;3.1207485952949416;-0.3533522475905946;1.3365645416047016;1.4521093723980594;0.15857865757769862;0.7793228193312711;-3.0363671237327985;-1.6747229972959115;-0.785576853635237;0.28914017483950727;-1.8478936758773736;-0.516603681587359;1.2325677624675149;0.5908911787291187;
1.9219219334441104;1.850155289277017;6.373649039146111;1.4980446552222462;3.3809690624916118;2.3381006999335474;2.309768691000073;1.9872840836772934;-1.235570127629722;-1.530966671195791;2.6159712395290744;2.1706198589793555;-0.5371607842217576;-0.1687034152977921;3.9743295747873546;3.9554296726545384;
3.187196114800921;3.2368461255840377;7.530435093166347;2.827810365026745;4.244427934779527;2.6103033635401856;3.7004135629537966;2.478748737907442;0.5565714137072075;-1.2617588941226758;4.979433272685481;3.2168512676049787;0.4176007349717631;0.0024530033081056613;5.384475987364336;6.05006784122079;
