Año;Mes;Dia; Hora
2020;09;17;16-30-35
CH1 ;CH2 ;CH3 ;CH4 ;CH5 ;CH6 ;CH7 ;CH8 ;CH9 ;CH10 ;CH11 ;CH12 ;CH13 ;CH14 ;CH15 ;CH16 ;
-10.220727428754133;-10.807973678985242;-13.830019029783744;-10.556429290441876;9.416264305272913;-8.768977180401784;4.592071478916751e-28;-10.66454972487692;-8.143836577878783;-8.880640455829425;1.6407042259829658;-14.637795182455301;-23.709899171547164;-10.160183086685123;3.1531929172023654e-12;-9.152046245507737;
-8.53060540405227;-7.447322150637671;-9.498175965162215;-4.79885506607193;9.111711807629337;-4.13144422013758;1.5593040138889648e-28;-6.249315891284525;-7.028922420571685;-8.009316394450536;-0.6187730101398219;-13.145900451161733;-17.0732108603624;-6.1855729399136505;1.5639211490414797e-12;-9.736912643714255;
-3.900103419598361;-1.7415864877567113;-2.2817376276304575;2.518471031684876;6.0029199158445445;1.584753026875159;-2.0455810952858557e-28;-0.1762594360649654;-3.639895427392795;-4.973496772622875;-2.751476426337665;-7.870728900176399;-5.091158383329182;-0.47404180295680565;-7.874568072608191e-13;-8.015510091161577;
2.2833718151894074;4.641308974880772;5.651521900766205;9.31518468967365;0.7056826246670145;6.606794089063146;-5.618184098773379e-28;5.798314198340222;1.0761929930772842;-0.6599411023824775;-4.30491181011501;-0.2590663171566874;8.113765687890641;5.031846782295101;-2.6796729706858518e-12;-4.268765482778944;
8.066209070962131;9.743739305279416;11.87485964449885;13.592837933039458;-5.356520423497319;9.413859807187109;-8.090123551840704e-28;9.947705544046034;5.706176833556517;3.662507428053723;-4.927299656226122;7.487736125275879;18.144042922371128;8.50119536007;-3.4105240820237104e-12;0.6775063992258765;
11.571982789763908;11.962086762357323;14.496638060348122;14.078731556426426;-10.343602249935849;9.252548462961059;-7.115850257448954e-28;11.124878556373819;8.828556677815344;6.7468772262645365;-4.456557542283955;13.09288602985608;21.85972008865103;8.858883802687602;-3.0098745397651923e-12;5.628253336862032;
11.631402516988334;10.594915466133699;12.783909507928641;10.650245186029522;-12.589049322046641;6.378323693011805;-3.053572397407226e-28;9.125608371249331;9.480945349074958;7.768833641997372;-2.972598406636876;14.930134284558955;18.39589829254956;6.168296638894513;-1.5485566230143708e-12;9.325133341094748;
8.177032930049977;6.092569307464318;7.392580512440052;4.379778913538407;-11.189201707655624;1.9255388709182055;1.2514975550692325e-28;4.732334137077179;7.470783899739801;6.57731864489107;-0.7933546635056237;12.542919488166941;9.340352667978413;1.5921444996978042;7.265009816954405e-13;10.794153838137028;
2.2616392297424897;-0.08656191509439193;0.1219811212648555;-2.8203300029125957;-6.3711606540059345;-2.5377641374025632;5.103640290722712e-28;-0.5740543217128398;3.4241520441547264;3.7115330166536946;1.5891114074731458;6.776043018476314;-1.9404283790418777;-3.06780878243764;2.8562661579298305e-12;9.625421986181316;
-4.306684252015339;-5.970037398020946;-6.717565881677378;-8.83032371637027;0.5127140680746036;-5.590978677625939;6.910263707141157e-28;-5.1302467301532015;-1.4368174069959618;0.1861556504888826;3.618324009003577;-0.5250771613765917;-11.560280372135487;-6.0737149889227116;3.742751293778693e-12;6.095699782785799;
-9.576135413325638;-9.744831060628862;-11.092242645928028;-12.010955314150264;7.382341253974828;-6.453797748468864;6.50653435501731e-28;-7.651743786432371;-5.705068733919585;-2.8773064964668156;4.801747462859434;-7.143699125808574;-16.49895598385229;-6.417063193999935;2.988287071552901e-12;1.0936877264800184;
-12.079191761448243;-10.363483795180096;-11.894906299421992;-11.700573444186395;12.095802242781257;-5.204961086671112;4.592071478916753e-28;-7.6349733223250915;-8.240862042362345;-4.63739551783911;4.8285931265376245;-11.225320808573098;-15.600142851587202;-4.181966670436513;1.2330886541334716e-12;-4.127273388280202;
